publishAt,publishedAtDate,stars
8 ay önce,2025-08-09T08:54:00.537Z,5
8 ay önce,2025-08-09T07:21:03.257Z,5
8 ay önce,2025-08-09T01:47:18.898Z,5
8 ay önce,2025-08-08T20:05:42.574Z,5
8 ay önce,2025-08-08T13:42:29.893Z,5
8 ay önce,2025-08-08T12:16:20.119Z,4
8 ay önce,2025-08-08T12:10:09.039Z,5
8 ay önce düzenlendi,2025-08-08T06:36:53.329Z,5
8 ay önce,2025-08-07T18:35:54.866Z,5
8 ay önce,2025-08-07T18:23:59.277Z,5
8 ay önce,2025-08-07T13:24:10.937Z,5
8 ay önce,2025-08-07T07:06:08.263Z,4
8 ay önce,2025-08-07T06:00:15.521Z,1
8 ay önce,2025-08-06T18:30:58.495Z,4
8 ay önce,2025-08-06T16:57:05.072Z,5
8 ay önce,2025-08-06T16:00:21.664Z,5
8 ay önce,2025-08-06T13:27:33.322Z,5
8 ay önce,2025-08-06T10:23:12.833Z,2
8 ay önce,2025-08-05T21:35:15.529Z,5
8 ay önce,2025-08-05T14:06:29.353Z,5
8 ay önce,2025-08-05T11:30:49.639Z,5
8 ay önce,2025-08-05T05:31:59.334Z,5
8 ay önce,2025-08-05T04:25:30.967Z,5
8 ay önce,2025-08-04T23:03:56.370Z,5
8 ay önce,2025-08-04T17:58:41.777Z,5
8 ay önce,2025-08-04T16:41:27.195Z,5
8 ay önce,2025-08-04T15:11:29.155Z,5
8 ay önce,2025-08-04T14:07:08.205Z,5
8 ay önce,2025-08-04T13:56:47.916Z,4
8 ay önce,2025-08-04T08:53:29.772Z,5
8 ay önce,2025-08-04T08:13:39.052Z,5
8 ay önce,2025-08-04T07:18:09.005Z,5
8 ay önce,2025-08-03T20:26:27.435Z,5
8 ay önce,2025-08-03T17:41:20.736Z,5
8 ay önce,2025-08-03T12:51:57.804Z,5
8 ay önce,2025-08-03T09:30:16.061Z,5
8 ay önce,2025-08-03T06:40:20.045Z,5
8 ay önce,2025-08-02T20:58:40.352Z,5
8 ay önce,2025-08-02T16:21:54.172Z,5
8 ay önce,2025-08-02T13:22:33.608Z,5
8 ay önce,2025-08-02T12:13:31.739Z,5
8 ay önce,2025-08-02T12:02:20.455Z,5
8 ay önce düzenlendi,2025-08-02T09:05:09.710Z,4
8 ay önce,2025-08-01T19:39:37.541Z,2
8 ay önce,2025-08-01T14:39:32.486Z,4
8 ay önce,2025-08-01T09:03:02.245Z,5
8 ay önce,2025-08-01T08:39:35.281Z,5
8 ay önce,2025-07-31T19:27:22.425Z,5
8 ay önce,2025-07-31T10:37:47.962Z,4
8 ay önce,2025-07-31T10:37:41.572Z,5
8 ay önce,2025-07-30T22:10:16.237Z,4
8 ay önce,2025-07-30T17:48:13.552Z,5
8 ay önce,2025-07-30T17:08:18.596Z,5
8 ay önce,2025-07-30T13:42:55.215Z,5
8 ay önce,2025-07-30T10:56:29.331Z,5
8 ay önce,2025-07-30T10:54:41.632Z,5
8 ay önce,2025-07-30T09:36:09.144Z,1
8 ay önce düzenlendi,2025-07-30T09:32:12.435Z,5
8 ay önce düzenlendi,2025-07-30T06:44:16.597Z,4
8 ay önce,2025-07-30T06:02:09.383Z,5
8 ay önce,2025-07-30T05:44:00.075Z,5
8 ay önce,2025-07-29T18:20:35.520Z,5
8 ay önce,2025-07-29T17:00:05.869Z,5
8 ay önce,2025-07-29T16:57:40.164Z,1
8 ay önce,2025-07-29T16:41:13.897Z,5
8 ay önce,2025-07-29T15:58:00.004Z,5
8 ay önce,2025-07-29T14:51:49.923Z,1
8 ay önce,2025-07-29T13:36:44.887Z,4
8 ay önce,2025-07-29T13:05:21.810Z,5
8 ay önce,2025-07-29T11:13:07.256Z,5
8 ay önce,2025-07-29T09:04:35.163Z,5
8 ay önce,2025-07-29T08:12:07.304Z,5
8 ay önce,2025-07-29T07:07:44.207Z,4
8 ay önce,2025-07-28T17:53:31.361Z,4
8 ay önce,2025-07-28T17:06:41.192Z,5
8 ay önce,2025-07-28T12:37:50.479Z,5
8 ay önce düzenlendi,2025-07-28T11:33:35.533Z,5
8 ay önce,2025-07-28T05:34:53.929Z,5
8 ay önce,2025-07-27T18:55:15.660Z,5
8 ay önce,2025-07-27T15:38:29.890Z,5
8 ay önce düzenlendi,2025-07-27T14:32:07.189Z,5
8 ay önce,2025-07-26T19:21:03.881Z,5
8 ay önce,2025-07-26T18:24:52.373Z,5
8 ay önce,2025-07-26T17:00:44.685Z,5
8 ay önce,2025-07-26T13:54:43.006Z,3
8 ay önce,2025-07-26T13:51:05.987Z,5
8 ay önce,2025-07-26T12:37:46.636Z,5
8 ay önce,2025-07-26T12:00:37.401Z,5
8 ay önce,2025-07-26T11:56:54.126Z,5
8 ay önce,2025-07-26T11:37:30.402Z,3
8 ay önce,2025-07-25T20:22:07.116Z,5
8 ay önce,2025-07-25T19:39:11.508Z,5
8 ay önce,2025-07-25T16:26:09.772Z,5
8 ay önce düzenlendi,2025-07-25T10:30:18.390Z,5
8 ay önce,2025-07-25T07:10:59.632Z,4
8 ay önce,2025-07-25T06:10:28.783Z,5
8 ay önce,2025-07-25T06:06:46.878Z,5
8 ay önce,2025-07-25T00:04:55.847Z,5
8 ay önce düzenlendi,2025-07-24T17:59:50.336Z,5
8 ay önce düzenlendi,2025-07-24T16:56:08.521Z,5
8 ay önce,2025-07-24T14:27:23.539Z,5
8 ay önce,2025-07-24T14:11:38.322Z,5
8 ay önce,2025-07-24T12:31:49.956Z,5
8 ay önce,2025-07-23T13:22:56.748Z,5
8 ay önce,2025-07-23T04:22:32.880Z,5
8 ay önce,2025-07-22T17:26:56.407Z,1
8 ay önce,2025-07-22T12:22:17.013Z,5
8 ay önce,2025-07-21T19:18:30.510Z,5
8 ay önce,2025-07-21T18:48:34.832Z,5
8 ay önce,2025-07-21T17:01:17.503Z,5
8 ay önce,2025-07-21T15:09:57.731Z,5
8 ay önce,2025-07-21T11:49:30.680Z,5
8 ay önce,2025-07-21T07:02:48.974Z,5
8 ay önce,2025-07-21T06:12:24.319Z,1
8 ay önce,2025-07-21T03:34:37.641Z,4
8 ay önce,2025-07-20T20:26:39.398Z,5
8 ay önce,2025-07-20T18:58:52.777Z,5
8 ay önce,2025-07-20T18:45:22.209Z,5
8 ay önce,2025-07-20T16:56:18.182Z,2
8 ay önce,2025-07-20T07:34:51.998Z,3
8 ay önce,2025-07-20T04:23:09.736Z,5
8 ay önce,2025-07-19T20:34:05.612Z,2
8 ay önce,2025-07-19T16:05:47.272Z,3
8 ay önce,2025-07-19T15:42:33.341Z,5
8 ay önce,2025-07-19T10:28:17.703Z,5
8 ay önce,2025-07-19T05:36:53.705Z,5
8 ay önce,2025-07-18T14:27:56.296Z,4
8 ay önce,2025-07-18T12:11:14.994Z,5
8 ay önce,2025-07-18T11:03:27.418Z,5
8 ay önce,2025-07-18T09:52:19.276Z,5
8 ay önce,2025-07-18T09:39:55.046Z,3
8 ay önce,2025-07-18T08:02:36.055Z,5
8 ay önce,2025-07-18T05:37:59.713Z,5
8 ay önce,2025-07-17T22:22:53.452Z,5
8 ay önce,2025-07-17T21:10:46.156Z,5
8 ay önce,2025-07-17T15:46:25.511Z,4
8 ay önce,2025-07-17T15:27:08.908Z,3
8 ay önce düzenlendi,2025-07-17T15:01:02.056Z,5
8 ay önce,2025-07-17T12:41:21.827Z,4
8 ay önce,2025-07-17T12:40:46.585Z,5
8 ay önce,2025-07-17T07:11:20.156Z,4
8 ay önce,2025-07-17T05:26:49.046Z,5
8 ay önce,2025-07-16T17:56:26.423Z,5
8 ay önce,2025-07-16T14:32:50.768Z,5
8 ay önce,2025-07-16T09:34:34.277Z,4
8 ay önce,2025-07-16T00:48:23.821Z,5
8 ay önce,2025-07-15T20:33:12.843Z,5
8 ay önce,2025-07-15T16:35:46.054Z,5
8 ay önce,2025-07-15T16:22:24.342Z,3
8 ay önce,2025-07-15T15:12:11.655Z,5
8 ay önce,2025-07-15T12:57:46.063Z,5
8 ay önce,2025-07-15T12:52:24.743Z,5
8 ay önce,2025-07-15T10:43:39.411Z,5
8 ay önce,2025-07-15T10:40:04.961Z,5
8 ay önce,2025-07-15T08:59:19.585Z,1
8 ay önce,2025-07-14T21:29:52.305Z,5
8 ay önce,2025-07-14T21:12:58.562Z,4
8 ay önce,2025-07-14T18:58:20.735Z,2
8 ay önce,2025-07-14T17:56:54.563Z,4
8 ay önce düzenlendi,2025-07-14T15:35:29.491Z,5
8 ay önce,2025-07-14T09:45:44.607Z,5
8 ay önce,2025-07-13T21:58:31.385Z,5
8 ay önce,2025-07-13T18:00:12.989Z,3
8 ay önce,2025-07-13T16:23:25.529Z,5
8 ay önce,2025-07-13T15:55:10.550Z,5
8 ay önce,2025-07-13T11:14:30.497Z,5
8 ay önce,2025-07-12T22:47:17.239Z,5
8 ay önce,2025-07-12T13:49:22.737Z,5
8 ay önce,2025-07-12T11:01:12.292Z,5
8 ay önce,2025-07-12T05:13:46.166Z,3
8 ay önce,2025-07-11T20:03:53.097Z,5
9 ay önce,2025-07-11T16:42:07.191Z,5
9 ay önce düzenlendi,2025-07-11T08:38:22.806Z,5
9 ay önce,2025-07-11T08:14:18.054Z,5
9 ay önce,2025-07-10T20:26:18.465Z,5
9 ay önce düzenlendi,2025-07-10T14:57:43.591Z,5
9 ay önce,2025-07-09T19:13:58.554Z,5
9 ay önce,2025-07-09T16:35:05.393Z,5
9 ay önce,2025-07-09T09:08:40.398Z,4
9 ay önce,2025-07-08T16:35:53.397Z,5
9 ay önce düzenlendi,2025-07-08T14:36:58.895Z,5
9 ay önce düzenlendi,2025-07-08T04:27:38.849Z,5
9 ay önce,2025-07-07T16:52:37.940Z,4
9 ay önce,2025-07-06T20:28:27.581Z,5
